time,open,high,low,close,volume,spread,real_volume
2020-05-21,9504.49,9562.59,8797.45,9050.38,126534,327,0
2020-05-22,9050.76,9255.41,8915.68,9160.01,111129,773,0
2020-05-23,9160.08,9305.16,9075.8,9171.68,101296,674,0
2020-05-24,9171.75,9298.19,8643.48,8701.37,109408,367,0
2020-05-25,8702.72,8974.63,8608.2,8894.57,110768,456,0
2020-05-26,8895.08,9009.9,8683.69,8841.06,106523,482,0
2020-05-27,8840.73,9221.53,8808.84,9201.31,89592,458,0
2020-05-28,9200.93,9619.19,9101.56,9577.34,93234,56,0
2020-05-29,9577.95,9607.38,9314.71,9414.36,89685,334,0
2020-05-30,9414.33,9731.58,9309.86,9697.03,91524,76,0
2020-05-31,9697.38,9699.12,9360.76,9435.25,92437,258,0
2020-06-01,9431.97,10377.05,9405.31,10202.55,94289,310,0
2020-06-02,10203.35,10226.12,9266.29,9515.02,93676,33,0
2020-06-03,9515.41,9677.25,9370.09,9664.47,90605,74,0
2020-06-04,9665.04,9879.02,9443.76,9779.72,92750,262,0
2020-06-05,9778.79,9846.28,9586.77,9605.12,93571,431,0
2020-06-06,9604.62,9727.07,9523.06,9659.04,87963,246,0
2020-06-07,9660.2,9804.75,9374.49,9740.63,92828,420,0
2020-06-08,9741.6,9800.06,9639.39,9777.37,88832,675,0
2020-06-09,9776.78,9877.22,9537.12,9769.68,90115,814,0
2020-06-10,9771.01,9994.47,9678.67,9884.92,89348,415,0
2020-06-11,9885.03,9960.33,9068.35,9263.73,95215,188,0
2020-06-12,9263.9,9543.5,9221.73,9454.98,88572,587,0
2020-06-13,9455.46,9485.16,9340.29,9470.45,86760,504,0
2020-06-14,9470.49,9477.07,9237.88,9323.0,86902,570,0
2020-06-15,9321.97,9499.89,8891.14,9429.82,94571,228,0
2020-06-16,9429.96,9592.32,9375.47,9522.83,90907,172,0
2020-06-17,9522.94,9552.51,9222.1,9455.79,89933,528,0
2020-06-18,9456.44,9478.25,9263.15,9369.19,87755,584,0
2020-06-19,9369.24,9420.74,9219.43,9293.08,89263,399,0
2020-06-20,9293.06,9389.45,9145.05,9351.85,89127,580,0
2020-06-21,9351.21,9410.7,9258.41,9280.62,89001,289,0
2020-06-22,9280.05,9777.36,9257.75,9688.43,89005,266,0
2020-06-23,9689.03,9718.82,9569.09,9626.15,87477,421,0
2020-06-24,9626.22,9667.56,9185.78,9276.28,89826,547,0
2020-06-25,9276.95,9330.97,8981.17,9236.26,90559,252,0
2020-06-26,9235.48,9288.15,9017.83,9150.55,88653,427,0
2020-06-27,9150.58,9182.67,8821.37,8998.68,88257,1073,0
2020-06-28,8998.65,9187.78,8920.68,9108.42,85981,1139,0
2020-06-29,9104.56,9231.6,9006.17,9184.89,86919,1037,0
2020-06-30,9185.36,9198.81,9049.2,9133.54,84760,809,0
2020-07-01,9133.46,9293.8,9072.72,9236.41,85167,538,0
2020-07-02,9236.53,9260.98,8925.13,9085.87,86701,580,0
2020-07-03,9085.96,9128.04,9030.88,9054.41,83909,865,0
2020-07-04,9055.09,9192.31,9037.21,9133.8,82893,993,0
2020-07-05,9134.06,9144.86,8883.48,9075.5,87407,861,0
2020-07-06,9074.36,9371.39,9063.13,9342.89,89929,75,0
2020-07-07,9343.27,9378.66,9191.98,9253.46,86110,453,0
2020-07-08,9252.7,9477.99,9225.64,9434.48,87330,493,0
2020-07-09,9434.23,9445.5,9155.03,9231.09,85117,661,0
2020-07-10,9230.34,9312.73,9096.97,9287.96,84137,505,0
2020-07-11,9288.29,9297.92,9172.62,9229.66,82783,646,0
2020-07-12,9229.81,9339.66,9150.88,9291.32,84433,495,0
2020-07-13,9294.76,9337.38,9191.34,9235.84,84334,391,0
2020-07-14,9235.59,9277.28,9101.48,9252.1,83034,119,0
2020-07-15,9252.08,9271.57,9152.75,9189.49,82666,457,0
2020-07-16,9189.64,9214.69,9018.12,9129.83,84448,787,0
2020-07-17,9129.97,9180.79,9051.71,9153.96,81382,737,0
2020-07-18,9154.11,9205.67,9119.14,9173.26,81754,661,0
2020-07-19,9173.57,9230.47,9099.29,9209.8,82590,632,0
2020-07-20,9209.74,9223.16,9126.63,9156.4,82915,662,0
2020-07-21,9156.33,9441.06,9149.52,9388.46,85429,365,0
2020-07-22,9388.6,9559.42,9263.81,9533.72,83763,355,0
2020-07-23,9533.91,9677.56,9445.56,9612.06,87349,716,0
2020-07-24,9611.11,9643.8,9462.96,9545.77,86758,697,0
2020-07-25,9545.81,9743.89,9530.58,9705.15,87217,601,0
2020-07-26,9704.66,10151.29,9652.81,9930.53,89619,137,0
2020-07-27,9927.25,11391.13,9920.4,11032.95,100784,582,0
2020-07-28,11033.31,11250.85,10579.93,10923.24,98087,575,0
2020-07-29,10923.58,11335.1,10837.49,11101.98,91965,326,0
2020-07-30,11101.29,11183.15,10827.76,11111.53,87098,1154,0
2020-07-31,11111.64,11440.75,10973.36,11340.89,88751,1078,0
2020-08-01,11341.07,11853.98,11219.49,11793.99,91758,642,0
2020-08-02,11794.2,12087.92,10528.42,11055.68,99739,1389,0
2020-08-03,11058.5,11462.91,10919.42,11221.96,90606,1431,0
2020-08-04,11222.12,11398.59,11007.49,11186.67,90495,1461,0
2020-08-05,11186.83,11785.1,11070.32,11739.7,89304,1304,0
2020-08-06,11739.75,11897.41,11566.6,11760.36,89289,1180,0
2020-08-07,11760.42,11897.74,11329.79,11594.76,89124,608,0
2020-08-08,11594.9,11804.53,11515.23,11764.6,85239,574,0
2020-08-09,11764.46,11797.34,11522.22,11677.92,85844,529,0
2020-08-10,11678.26,12062.9,11478.34,11892.14,90015,302,0
2020-08-11,11892.05,11937.06,11118.27,11373.81,92439,360,0
2020-08-12,11374.63,11615.13,11143.82,11568.64,87991,838,0
2020-08-13,11568.88,11793.72,11269.24,11789.7,88386,439,0
2020-08-14,11789.8,11862.64,11646.76,11769.14,86077,655,0
2020-08-15,11769.08,11981.77,11699.66,11856.84,88503,521,0
2020-08-16,11856.97,11929.65,11673.78,11915.27,87140,470,0
2020-08-17,11915.73,12467.41,11745.4,12293.95,91036,581,0
2020-08-18,12293.91,12394.04,11821.54,11948.26,90230,915,0
2020-08-19,11948.51,12017.85,11580.0,11760.01,92320,463,0
2020-08-20,11760.09,11890.39,11665.85,11862.64,85428,829,0
2020-08-21,11863.15,11884.8,11485.19,11518.92,87253,1003,0
2020-08-22,11519.08,11689.88,11362.33,11671.04,85950,547,0
2020-08-23,11671.12,11715.03,11522.84,11650.8,84981,661,0
2020-08-24,11651.17,11827.17,11585.9,11750.92,84194,571,0
2020-08-25,11750.1,11765.89,11113.5,11319.33,89057,590,0
2020-08-26,11319.39,11535.48,11243.79,11462.15,87712,1143,0
2020-08-27,11462.43,11589.87,11124.97,11322.94,90773,1070,0
2020-08-28,11323.37,11547.81,11273.84,11530.6,86357,1124,0
2020-08-29,11530.63,11583.82,11413.51,11469.57,82852,998,0
2020-08-30,11469.93,11719.27,11456.33,11714.93,84223,1066,0
2020-08-31,11715.13,11776.63,11569.95,11652.19,84786,785,0
2020-09-01,11652.79,12056.45,11511.58,11922.62,87342,599,0
2020-09-02,11921.83,11951.69,11171.96,11383.65,90737,705,0
2020-09-03,11383.82,11460.38,9958.24,10150.79,97270,475,0
2020-09-04,10152.97,10630.16,9899.51,10466.71,96381,247,0
2020-09-05,10466.81,10571.34,9826.74,10163.57,105134,531,0
2020-09-06,10161.16,10352.74,9986.51,10255.3,95346,591,0
2020-09-07,10256.93,10408.53,9865.19,10378.15,93407,593,0
2020-09-08,10378.28,10441.42,9830.86,10122.39,95795,431,0
2020-09-09,10121.59,10346.54,9968.59,10222.06,87171,900,0
2020-09-10,10222.49,10492.55,10215.27,10340.02,88904,696,0
2020-09-11,10338.67,10406.76,10199.43,10391.09,86326,600,0
2020-09-12,10390.77,10475.44,10266.17,10433.32,85137,555,0
2020-09-13,10433.62,10569.14,10207.07,10320.41,86147,562,0
2020-09-14,10321.01,10754.9,10239.66,10679.07,87555,357,0
2020-09-15,10680.54,10931.15,10609.38,10779.29,87552,580,0
2020-09-16,10779.51,11086.56,10658.23,10946.19,88101,623,0
2020-09-17,10947.81,11039.96,10740.93,10941.39,86870,680,0
2020-09-18,10941.67,11043.03,10812.57,10933.87,84812,594,0
2020-09-19,10933.93,11177.02,10888.67,11076.55,82817,505,0
2020-09-20,11076.55,11077.28,10758.68,10917.51,83565,563,0
2020-09-21,10917.62,10986.34,10224.43,10419.15,88934,311,0
2020-09-22,10419.55,10576.25,10357.74,10531.61,86467,604,0
2020-09-23,10531.62,10538.96,10135.42,10239.96,86432,491,0
2020-09-24,10240.22,10796.56,10197.11,10738.16,87442,543,0
2020-09-25,10735.58,10762.73,10556.62,10696.1,85997,719,0
2020-09-26,10695.47,10805.63,10656.19,10736.63,84000,576,0
2020-09-27,10736.32,10804.49,10591.19,10781.25,83677,743,0
2020-09-28,10782.09,10950.85,10629.81,10695.36,86469,638,0
2020-09-29,10695.39,10861.27,10632.37,10834.83,84551,1012,0
2020-09-30,10835.32,10845.5,10658.54,10779.58,84682,818,0
2020-10-01,10779.95,10929.44,10435.44,10618.01,86809,640,0
2020-10-02,10615.51,10668.96,10379.24,10573.5,86188,674,0
2020-10-03,10573.86,10601.71,10497.95,10549.77,81448,647,0
2020-10-04,10548.09,10697.0,10518.45,10667.52,81703,571,0
2020-10-05,10667.08,10800.31,10621.7,10795.32,81344,332,0
2020-10-06,10796.07,10802.32,10522.76,10599.09,83794,564,0
2020-10-07,10598.87,10679.72,10543.07,10670.45,81738,580,0
2020-10-08,10670.21,10949.74,10530.58,10925.57,83223,586,0
2020-10-09,10925.74,11107.62,10831.17,11050.74,82789,578,0
2020-10-10,11050.05,11473.06,11048.13,11297.4,84320,650,0
2020-10-11,11297.34,11435.14,11252.24,11374.63,83305,628,0
2020-10-12,11374.77,11718.4,11156.97,11532.55,87206,190,0
2020-10-13,11532.66,11555.55,11312.72,11427.26,86314,710,0
2020-10-14,11427.18,11545.92,11288.53,11421.55,84759,686,0
2020-10-15,11421.39,11600.65,11253.9,11499.57,85189,686,0
2020-10-16,11499.5,11538.88,11185.09,11318.21,85556,597,0
2020-10-17,11318.32,11404.51,11257.94,11358.4,80065,631,0
2020-10-18,11358.69,11502.77,11344.11,11500.65,80013,786,0
2020-10-19,11499.98,11818.85,11404.12,11745.91,84583,518,0
2020-10-20,11745.73,12034.92,11673.33,11909.46,87746,536,0
2020-10-21,11909.36,13205.67,11890.11,12805.56,95787,351,0
2020-10-22,12802.1,13188.86,12690.2,12968.22,91505,408,0
2020-10-23,12969.63,13019.96,12719.58,12925.87,87876,682,0
2020-10-24,12926.16,13156.84,12872.5,13096.32,85131,631,0
2020-10-25,13095.8,13328.72,12876.1,13026.4,87148,605,0
2020-10-26,13026.65,13229.97,12765.98,13053.35,89514,566,0
2020-10-27,13053.31,13750.4,13045.15,13657.87,90267,658,0
2020-10-28,13657.9,13818.53,12887.22,13256.06,92916,202,0
2020-10-29,13257.15,13623.32,12964.48,13435.43,91803,884,0
2020-10-30,13434.74,13649.29,13116.36,13519.93,92492,663,0
2020-10-31,13520.26,14005.35,13402.89,13756.33,92781,2135,0
2020-11-01,13757.01,13849.0,13596.12,13734.92,87805,2170,0
2020-11-02,13735.05,13799.03,13198.48,13549.58,91334,702,0
2020-11-03,13550.37,14039.64,13285.75,14004.85,92614,800,0
2020-11-04,14004.97,14239.92,13520.49,14142.52,95156,979,0
2020-11-05,14143.04,15731.18,14094.95,15584.41,100445,638,0
2020-11-06,15585.3,15918.66,15188.55,15580.86,99282,696,0
2020-11-07,15580.63,15746.88,14324.99,14823.53,98622,272,0
2020-11-08,14824.79,15636.71,14728.68,15475.92,92919,1257,0
2020-11-09,15475.42,15824.78,14818.82,15324.93,100984,476,0
2020-11-10,15326.09,15466.73,15075.14,15302.2,93221,758,0
2020-11-11,15302.24,15960.5,15276.88,15690.66,94380,693,0
2020-11-12,15690.74,16320.45,15449.75,16273.0,94760,264,0
2020-11-13,16271.16,16448.34,15959.1,16305.47,90860,1232,0
2020-11-14,16305.95,16310.48,15706.05,16056.32,90415,822,0
2020-11-15,16057.15,16132.0,15780.65,15944.82,89773,949,0
2020-11-16,15949.34,16840.68,15863.74,16681.45,91656,1037,0
2020-11-17,16683.47,17814.71,16531.81,17641.39,97604,1422,0
2020-11-18,17642.51,18436.31,17198.53,17763.55,108864,266,0
2020-11-19,17765.61,18151.86,17337.41,17788.41,102277,1380,0
2020-11-20,17788.62,18776.33,17741.56,18629.01,98248,1780,0
2020-11-21,18630.2,18914.5,18299.25,18656.45,96353,3557,0
2020-11-22,18656.82,18708.96,17606.73,18393.49,104116,546,0
2020-11-23,18397.55,18735.09,17985.39,18363.15,101336,1627,0
2020-11-24,18362.1,19403.55,18051.29,19140.56,102569,1512,0
2020-11-25,19139.24,19463.12,18478.72,18716.02,98220,1438,0
2020-11-26,18712.28,18894.23,16212.15,17168.14,123549,282,0
2020-11-27,17168.02,17474.83,16391.28,17143.54,101740,86,0
2020-11-28,17144.08,17868.37,16875.25,17723.1,93354,854,0
2020-11-29,17718.52,18324.52,17524.28,18172.46,94280,1760,0
2020-11-30,18173.73,19810.38,18173.13,19659.11,102464,1826,0
2020-12-01,19660.06,19888.68,18074.02,18778.19,108760,498,0
2020-12-02,18781.32,19311.91,18333.55,19211.37,102335,196,0
2020-12-03,19209.17,19597.64,18863.01,19431.95,95162,1306,0
2020-12-04,19432.2,19524.62,18560.72,18645.36,95711,499,0
2020-12-05,18643.96,19159.93,18476.29,19127.67,90889,1681,0
2020-12-06,19128.54,19389.43,18865.44,19356.93,90416,1510,0
2020-12-07,19357.06,19398.33,18892.03,19171.92,89389,949,0
2020-12-08,19172.34,19284.26,18186.23,18318.8,92838,279,0
2020-12-09,18318.59,18632.87,17633.38,18540.37,93685,429,0
2020-12-10,18540.43,18552.48,17898.23,18236.76,93824,1184,0
2020-12-11,18237.97,18278.42,17572.86,18025.43,95827,1089,0
2020-12-12,18029.25,18923.58,18015.12,18806.86,90132,136,0
2020-12-13,18807.5,19382.1,18711.53,19142.23,91019,1046,0
2020-12-14,19147.03,19321.43,18973.56,19252.11,89939,1289,0
2020-12-15,19252.3,19534.81,19024.69,19412.27,90789,1540,0
2020-12-16,19411.18,21485.07,19275.75,21298.59,96677,922,0
2020-12-17,21302.29,23677.39,21196.61,22780.3,115946,364,0
2020-12-18,22780.12,23239.83,22329.16,23085.32,98162,744,0
2020-12-19,23082.89,24123.23,22740.05,23813.17,99820,1168,0
2020-12-20,23811.13,24260.12,23067.51,23440.05,99761,863,0
2020-12-21,23438.31,24084.66,21908.33,22695.26,104911,151,0
2020-12-22,22699.63,23814.72,22354.09,23792.06,102870,1350,0
2020-12-23,23793.09,24080.29,22586.25,23191.47,106903,153,0
2020-12-24,23190.78,23759.33,22694.34,23687.94,99596,792,0
2020-12-25,23690.22,24720.84,23394.83,24661.96,98013,1580,0
2020-12-26,24661.88,26756.12,24433.74,26430.77,101052,1360,0
2020-12-27,26432.37,28307.45,25748.09,26222.99,113378,98,0
2020-12-28,26224.77,27461.99,26046.93,27031.92,104175,9,0
2020-12-29,27033.32,27365.6,25804.21,27330.98,97902,1511,0
2020-12-30,27331.57,28982.09,27312.67,28878.24,99222,625,0
2020-12-31,28878.55,29288.51,27754.38,28953.81,95025,70,0
2021-01-01,28956.13,29627.02,28690.07,29376.48,91824,2184,0
2021-01-02,29375.96,33241.01,29009.09,32181.44,101644,131,0
2021-01-03,32184.82,34754.87,31962.73,33025.6,107254,194,0
2021-01-04,33030.87,33606.88,28018.06,31981.48,114239,560,0
2021-01-05,31980.51,34476.43,29865.72,33987.44,116852,883,0
2021-01-06,34001.91,36956.53,33302.31,36818.94,111365,698,0
2021-01-07,36824.04,40358.89,36205.43,39439.47,116025,1490,0
2021-01-08,39433.73,41928.97,36523.17,40570.64,125465,1155,0
2021-01-09,40581.62,41381.46,38721.21,40217.14,110248,1421,0
2021-01-10,40206.56,41425.05,34698.37,38137.0,113427,207,0
2021-01-11,38137.97,38243.65,30267.36,35399.29,155784,371,0
2021-01-12,35402.66,36575.75,32478.25,34011.95,130557,387,0
2021-01-13,34011.51,37786.13,32337.96,37343.28,125710,745,0
2021-01-14,37349.15,40037.79,36708.95,39079.81,109675,964,0
2021-01-15,39077.97,39680.62,34346.19,36719.43,120041,286,0
2021-01-16,36719.71,37947.15,35354.24,35991.45,114682,132,0
2021-01-17,35990.76,36857.8,33841.73,35827.84,116651,371,0
2021-01-18,35817.74,37424.75,34760.83,36615.72,110749,691,0
2021-01-19,36609.71,37837.27,35857.46,35895.74,106511,398,0
2021-01-20,35885.55,36421.04,33344.17,35458.18,113634,1737,0
2021-01-21,35456.37,35599.45,30016.85,30820.35,129860,1628,0
2021-01-22,30825.94,33846.94,28685.64,32950.1,117441,802,0
2021-01-23,32955.3,33466.53,31393.08,32085.13,107409,557,0
2021-01-24,32083.98,33075.38,30944.56,32258.67,103965,2371,0
2021-01-25,32272.7,34850.4,31919.94,32241.95,109250,128,0
2021-01-26,32232.82,32903.87,30809.19,32481.08,114883,2458,0
2021-01-27,32471.31,32548.26,29138.75,30375.06,119245,495,0
2021-01-28,30377.91,33822.95,29840.36,33435.17,111175,133,0
2021-01-29,33439.08,38596.92,31929.93,34246.84,130889,61,0
2021-01-30,34249.14,34904.9,32782.35,34302.97,116869,311,0
2021-01-31,34305.56,34363.2,32187.1,33102.22,106340,862,0
2021-02-01,33105.24,34699.99,32286.01,33533.37,108346,250,0
2021-02-02,33533.28,35989.18,33426.54,35507.69,103285,1175,0
2021-02-03,35509.21,37648.29,35383.44,37626.17,101604,1185,0
2021-02-04,37627.67,38671.75,36164.51,36939.83,106399,1937,0
2021-02-05,36936.49,38306.75,36553.36,38233.71,99036,2421,0
2021-02-06,38239.4,40947.9,38155.37,39209.03,103780,2618,0
2021-02-07,39195.84,39695.38,37315.65,38809.1,105761,325,0
2021-02-08,38812.51,46637.52,37998.08,46348.9,111942,403,0
2021-02-09,46356.39,48181.14,44970.2,46500.29,114573,311,0
2021-02-10,46492.29,47345.22,43683.15,44779.93,108511,1695,0
2021-02-11,44774.58,48635.23,43943.65,47985.47,107029,1001,0
2021-02-12,47984.48,48893.28,46101.76,47376.75,103992,247,0
2021-02-13,47358.84,48191.78,46181.44,47195.4,101090,1297,0
2021-02-14,47198.59,49608.0,47032.66,48583.92,99681,2871,0
2021-02-15,48589.4,48994.12,45673.68,47906.74,102590,1087,0
2021-02-16,47915.45,50515.38,46971.78,49100.21,106562,1035,0
2021-02-17,49082.96,52531.86,48879.75,52047.29,102574,3305,0
2021-02-18,52038.13,52476.89,50821.11,51547.74,95759,1679,0
2021-02-19,51545.94,56288.36,50633.01,55864.67,97833,229,0
2021-02-20,55870.0,57533.99,54029.5,55837.43,100444,3243,0
2021-02-21,55815.76,58348.73,55420.88,57441.54,97415,2465,0
2021-02-22,57438.18,57535.97,47106.15,54101.76,116320,196,0
2021-02-23,54115.79,54170.34,44892.31,48854.72,147829,1284,0
2021-02-24,48867.07,51369.11,46941.09,49677.05,116797,650,0
2021-02-25,49686.74,52080.76,46659.13,47055.23,112356,622,0
2021-02-26,47056.91,48415.16,44027.8,46251.87,128081,491,0
2021-02-27,46257.57,48338.18,44965.59,46168.13,110218,1232,0
2021-02-28,46160.28,46648.35,43006.41,45257.98,117845,1174,0
2021-03-01,45211.02,49778.68,45016.5,49599.79,106204,141,0
2021-03-02,49592.84,50205.6,47042.43,48475.91,105242,2194,0
2021-03-03,48469.89,52618.37,48131.59,50305.48,103775,842,0
2021-03-04,50320.77,51759.34,47462.23,48300.91,115223,567,0
2021-03-05,48310.71,49466.54,46195.41,48745.61,110287,1200,0
2021-03-06,48742.83,49175.13,47005.49,48866.71,101067,171,0
2021-03-07,48869.42,51426.15,48869.42,50880.93,99733,2960,0
2021-03-08,50928.63,52381.73,49250.42,52381.73,102274,928,0
2021-03-09,52377.79,54877.31,51795.09,54875.84,98718,2385,0
2021-03-10,54877.12,57335.26,52966.29,55843.75,106112,1204,0
2021-03-11,55849.75,58089.27,54273.02,57745.58,105510,1227,0
2021-03-12,57747.27,58019.85,54977.94,57208.48,106225,799,0
2021-03-13,57215.46,61655.54,56006.4,61062.82,103785,592,0
2021-03-14,61070.28,61565.57,58857.85,58884.41,98404,926,0
2021-03-15,58865.19,60521.49,54555.54,55560.34,110830,3986,0
2021-03-16,55553.23,56928.91,53213.6,56902.56,110737,2973,0
2021-03-17,56904.36,58909.89,54076.25,58843.11,105975,3285,0
2021-03-18,58843.03,60072.6,56934.78,57582.39,100024,2195,0
2021-03-19,57576.9,59408.89,56203.12,57985.93,100363,1007,0
2021-03-20,57985.76,59840.15,57726.96,58099.18,96667,815,0
2021-03-21,58100.11,58580.51,55380.6,57308.9,97818,4809,0
2021-03-22,57316.29,58387.45,53629.19,53985.55,105292,5303,0
2021-03-23,53987.72,55827.82,52854.06,54257.15,106686,5515,0
2021-03-24,54263.38,57234.48,51577.61,52207.58,108114,3361,0
2021-03-25,52214.44,53145.4,50218.65,51261.93,116115,5280,0
2021-03-26,51260.78,55064.92,51159.24,55025.17,104200,1681,0
2021-03-27,55018.02,56600.07,53880.93,55786.66,99994,2618,0
2021-03-28,55780.13,56497.12,54661.51,55785.46,98565,1870,0
2021-03-29,55798.72,58315.28,54832.87,57558.31,99811,1505,0
2021-03-30,57559.56,59325.06,56961.03,58741.38,94474,3583,0
2021-03-31,58737.85,59736.28,56782.62,58743.14,100649,599,0
2021-04-01,58729.39,59407.0,57897.5,58671.75,95382,1757,0
2021-04-02,58671.06,60009.91,58345.8,58921.12,94603,1042,0
2021-04-03,58914.06,59724.38,56793.66,56985.49,94805,1209,0
2021-04-04,56990.6,58506.86,56351.48,58179.92,94028,2615,0
2021-04-05,58177.83,59260.49,56728.18,59108.82,95143,4491,0
2021-04-06,59120.81,59437.09,57297.23,57976.29,93894,421,0
2021-04-07,57975.21,58598.85,55332.68,55896.58,101065,5798,0
2021-04-08,55896.09,58137.35,55622.94,58059.29,95453,3798,0
2021-04-09,58051.66,58878.41,57636.22,58071.04,93512,3487,0
2021-04-10,58069.35,61065.18,57803.7,59756.55,94890,916,0
2021-04-11,59761.66,60598.89,59131.72,59918.94,94267,2438,0
2021-04-12,59930.3,61109.52,59343.1,59769.51,94934,3317,0
2021-04-13,59769.05,63620.51,59722.03,63458.29,95895,3508,0
2021-04-14,63464.16,64754.19,61215.7,62900.29,102391,1727,0
2021-04-15,62909.75,63757.76,61968.0,63134.21,95966,3094,0
2021-04-16,63141.5,63503.39,59922.36,61331.08,99983,5426,0
2021-04-17,61335.55,62510.2,59590.53,59948.47,92694,3492,0
2021-04-18,59948.64,60367.22,51171.65,56211.36,120035,121,0
2021-04-19,56191.95,57573.6,54150.92,55591.66,104415,250,0
2021-04-20,55606.24,57063.98,53287.22,56444.25,108234,2476,0
2021-04-21,56435.22,56769.38,53486.02,53710.05,103582,3322,0
2021-04-22,53707.92,55441.52,50345.06,51586.83,117858,3002,0
2021-04-23,51571.03,52053.81,47418.86,51126.08,124566,3508,0
2021-04-24,51126.19,51179.85,48646.86,50067.54,108741,2526,0
2021-04-25,50071.81,50585.14,46979.73,49101.36,105433,1862,0
2021-04-26,49108.87,54375.61,48767.85,54018.24,108076,453,0
2021-04-27,54019.26,55444.15,53245.69,55012.7,100014,496,0
2021-04-28,55015.01,56398.82,53787.62,54824.3,102790,1404,0
2021-04-29,54841.99,55196.63,52309.78,53525.59,100851,4509,0
2021-04-30,53526.48,57906.14,53010.03,57675.49,98968,1310,0
2021-05-01,57676.79,58445.58,56977.65,57779.59,95412,1163,0
2021-05-02,57782.29,57904.26,56003.77,56568.41,97237,1828,0
2021-05-03,56575.06,58927.44,56431.74,57168.79,99307,1077,0
2021-05-04,57184.58,57216.91,52955.78,53177.77,112805,3809,0
2021-05-05,53165.17,57948.14,52881.16,57511.41,107087,649,0
2021-05-06,57510.27,58391.36,55197.37,56418.18,103932,186,0
2021-05-07,56419.28,58694.88,55213.21,57340.74,103792,1910,0
2021-05-08,57336.4,59496.1,56913.44,58893.05,100141,848,0
2021-05-09,58894.75,59245.18,56159.95,58258.25,101750,1416,0
2021-05-10,58276.82,59553.08,53717.99,55814.83,105660,4188,0
2021-05-11,55820.12,56913.65,54389.9,56716.35,106169,5943,0
2021-05-12,56716.19,58016.15,49511.34,49811.8,113205,3337,0
2021-05-13,49821.04,51576.6,46927.59,49695.6,130670,972,0
2021-05-14,49690.98,51534.03,48813.27,49867.38,113638,963,0
2021-05-15,49866.9,50739.69,46516.2,46739.72,127090,5855,0
2021-05-16,46745.76,49787.66,43796.62,46454.83,127068,3012,0
2021-05-17,46449.38,46650.55,42058.44,43511.35,136936,4363,0
2021-05-18,43509.54,45787.45,42263.71,42816.43,129184,4443,0
2021-05-19,42818.15,43540.08,29874.24,36702.88,188979,24,0
2021-05-20,36704.68,42527.8,34947.28,40560.1,155509,315,0
2021-05-21,40562.61,42221.65,33717.5,37310.33,155039,117,0
2021-05-22,37318.69,38856.34,35252.7,37474.51,146980,289,0
2021-05-23,37474.47,38301.45,31107.82,34704.16,182070,390,0
2021-05-24,34730.47,39938.67,34416.82,38810.41,151491,334,0
2021-05-25,38812.54,39829.98,36431.86,38344.69,144899,397,0
2021-05-26,38353.41,40870.07,37825.89,39286.72,128243,722,0
2021-05-27,39287.16,40445.85,37172.47,38543.15,128147,546,0
2021-05-28,38541.21,38868.68,34664.11,35639.84,146821,582,0
2021-05-29,35642.28,37278.17,33568.6,34550.66,148942,995,0
2021-05-30,34562.19,36448.42,33305.55,35633.47,118047,688,0
2021-05-31,35630.36,37486.94,34112.79,37255.17,122181,510,0
2021-06-01,37256.7,37879.42,35654.97,36671.1,122195,1555,0
2021-06-02,36671.44,38224.19,35883.21,37572.02,106494,361,0
2021-06-03,37576.08,39456.86,37154.02,39187.78,107230,422,0
2021-06-04,39195.37,39238.3,35543.09,36828.08,120614,2683,0
2021-06-05,36827.74,37908.76,34798.61,35496.98,116236,2452,0
2021-06-06,35493.09,36454.38,35210.05,35752.17,105557,2410,0
2021-06-07,35758.73,36771.55,33289.01,33517.18,108969,1931,0
2021-06-08,33514.03,33992.14,30995.84,33389.27,127743,3454,0
2021-06-09,33381.3,37515.16,32376.09,37374.79,121635,298,0
2021-06-10,37375.13,38391.88,35787.76,36664.57,118345,185,0
2021-06-11,36666.02,37630.13,35902.14,37328.56,112149,1229,0
2021-06-12,37321.5,37419.58,34623.4,35505.27,112282,2435,0
2021-06-13,35499.92,39349.34,34736.24,38983.96,108189,352,0
2021-06-14,38981.33,40981.2,38685.53,40480.5,106975,284,0
2021-06-15,40482.83,41264.4,39474.65,40131.93,105386,763,0
2021-06-16,40132.86,40448.47,38049.63,38312.67,108503,1002,0
2021-06-17,38314.6,39505.04,37340.84,38060.65,103439,1458,0
2021-06-18,38064.71,38177.42,35098.36,35797.31,106448,2860,0
2021-06-19,35803.45,36423.21,34790.82,35472.56,103085,915,0
2021-06-20,35475.14,36124.87,33338.81,35581.87,107077,197,0
2021-06-21,35584.85,35729.09,31205.02,31573.28,135529,369,0
2021-06-22,31582.11,33315.08,28923.81,32525.57,136795,239,0
2021-06-23,32526.24,34805.19,31683.25,33672.83,123368,332,0
2021-06-24,33675.23,35236.91,32315.22,34637.96,109858,494,0
2021-06-25,34636.15,35467.74,31281.63,31570.59,115844,285,0
2021-06-26,31570.94,32639.71,30139.79,32246.12,127294,769,0
2021-06-27,32248.6,34724.46,31997.21,34704.73,110563,144,0
2021-06-28,34716.81,35290.58,33843.41,34494.97,108529,522,0
2021-06-29,34493.69,36592.82,34231.45,35876.39,107752,1720,0
2021-06-30,35884.51,36077.91,33969.09,35011.87,93909,593,0
2021-07-01,35017.11,35042.45,32678.47,33471.05,102968,675,0
