price_range,body_size,upper_wick,lower_wick,atr,momentum,has_bos_bullish,has_bos_bearish,has_ob_bullish,has_ob_bearish,has_fvg_bullish,has_fvg_bearish,volatility,avg_range,target
95.7699999999968,74.83999999999651,0.0,20.93000000000029,139.73142857142687,-53.86000000000058,0,0,0,0,0,0,0.0022332195170398817,146.1799999999981,1
112.7699999999968,68.54000000000087,29.239999999997963,14.989999999997963,136.18142857142706,6.349999999998545,0,0,0,0,0,0,0.0021740861258492915,149.12599999999802,1
103.83999999999651,41.5,38.68000000000029,23.659999999996217,133.48999999999847,-33.9800000000032,0,0,0,0,0,0,0.002132544962128092,143.53899999999777,1
105.12999999999738,28.81999999999971,4.05000000000291,72.25999999999476,134.83571428571253,-126.31000000000495,0,0,0,0,0,0,0.00215498301779312,118.44099999999744,1
140.5,129.3399999999965,6.620000000002619,4.540000000000873,137.43142857142655,53.279999999998836,0,0,0,0,0,0,0.0021919940426394723,118.54899999999762,1
135.12000000000262,33.19999999999709,29.900000000001455,72.02000000000407,141.1321428571412,92.62000000000262,0,0,0,0,0,0,0.0022522720721408914,111.332999999998,1
40.549999999995634,29.37999999999738,2.1699999999982538,9.0,132.62071428571238,49.05999999999767,0,0,0,0,0,0,0.0021155836621049254,104.33999999999796,1
133.87999999999738,4.44999999999709,84.59000000000378,44.83999999999651,116.74714285714072,84.06999999999971,0,0,0,0,0,0,0.0018625710084826945,110.20199999999822,1
133.41999999999825,50.44000000000233,35.26000000000204,47.71999999999389,116.31857142856929,61.36000000000058,0,0,0,0,0,0,0.0018572154140644808,114.94799999999813,1
91.94000000000233,50.20999999999913,22.510000000002037,19.220000000001164,108.07999999999811,-11.519999999996799,0,0,0,0,0,0,0.0017241635102998845,109.29199999999837,1
84.74000000000524,55.29000000000087,29.450000000004366,0.0,106.24785714285566,78.72999999999593,0,0,0,0,0,0,0.0016934398743857577,108.18899999999921,1
109.67000000000553,58.65999999999622,20.590000000003783,30.42000000000553,108.70571428571358,-2.7999999999956344,0,0,0,0,0,0,0.001734165789430912,107.87900000000009,1
81.22000000000116,41.5199999999968,0.0,39.700000000004366,108.3671428571423,-30.909999999996217,0,0,0,0,0,0,0.0017297304051772018,105.61700000000056,1
148.0899999999965,28.30999999999767,55.150000000001455,64.62999999999738,108.33785714285634,54.36000000000058,0,0,0,0,0,0,0.0017282902516672068,109.91300000000047,1
107.84999999999854,69.19000000000233,8.159999999996217,30.5,109.2007142857136,68.79000000000087,0,0,0,0,0,0,0.00174013229198645,106.64800000000032,1
160.42000000000553,3.860000000000582,137.26000000000204,19.30000000000291,112.60428571428565,17.330000000001746,0,0,0,0,0,0,0.0017942567122610257,109.17800000000061,1
101.28000000000611,50.81999999999971,13.580000000001746,36.88000000000466,112.42142857142919,23.669999999998254,0,1,0,0,0,0,0.0017927650613223935,115.25100000000165,1
227.9800000000032,63.56999999999971,149.13999999999942,15.270000000004075,121.1964285714296,-5.190000000002328,0,0,0,0,0,0,0.0019346686650014448,124.66100000000225,1
89.55000000000291,44.46999999999389,20.9800000000032,24.10000000000582,117.5571428571441,2.139999999999418,0,0,0,0,0,0,0.0018752994890202201,120.2740000000027,1
88.54000000000087,30.24000000000524,37.43999999999505,20.860000000000582,114.23000000000113,-100.38000000000466,0,0,0,0,0,0,0.0018231911575149237,119.93400000000256,1
125.79000000000087,84.0199999999968,18.330000000001746,23.44000000000233,120.31857142857292,-185.66999999999825,0,0,0,0,0,1,0.0019228663102786338,124.03900000000212,1
62.12999999999738,2.0800000000017462,39.229999999995925,20.81999999999971,115.19357142857292,-133.61000000000058,0,0,0,0,0,0,0.0018408942551556772,119.2850000000013,1
73.70999999999913,5.580000000001746,25.099999999998545,43.029999999998836,110.928571428573,-63.45999999999913,0,0,0,0,0,0,0.001772557639282879,118.5340000000011,1
103.41000000000349,72.06999999999971,31.340000000003783,0.0,111.91714285714417,-31.610000000000582,0,0,0,0,1,0,0.001786229574938396,114.06600000000181,1
146.09999999999854,20.12000000000262,114.31999999999971,11.659999999996217,116.2935714285725,-21.279999999998836,0,0,0,0,0,0,0.0018567578454123334,117.89100000000181,1
120.47000000000116,86.69000000000233,24.709999999999127,9.069999999999709,117.06500000000077,-22.520000000004075,0,0,0,0,0,1,0.0018715430649949068,113.89600000000137,1
92.06999999999971,20.779999999998836,50.37999999999738,20.910000000003492,117.84000000000067,-4.639999999999418,0,0,0,0,0,0,0.0018833261547239486,112.97500000000073,1
78.63000000000466,37.220000000001164,27.9800000000032,13.430000000000291,112.87857142857267,27.69999999999709,0,0,0,0,0,0,0.0018029191980513384,98.04000000000087,1
62.48999999999796,20.010000000002037,36.32999999999447,6.150000000001455,109.63857142857263,-25.289999999993597,0,0,0,0,0,0,0.0017505695161677136,95.33400000000037,1
91.31999999999971,76.15000000000146,5.180000000000291,9.989999999997963,104.70285714285794,75.06999999999971,0,0,0,0,1,0,0.0016696977760911535,95.61200000000026,1
